StorAll	Snow	Intercp	Surface	Soil	SoilL1	SoilL2	SoilL3	RZW	GW	ET	EvapS	EvapI	EvapT	Leakage	SrfOut	GWOut	AllOut	SrftoCh	GWtoCh	Rchrge	Precip
-53.9727	-nan	-22.4376	-nan	-26.5175	-54.0787	-7.03711	-47.7976	-56.7836	-38.3761	-56.7836	-23.5787	-7.66738	-39.7568	-29.8302	-23.8763	-nan	1	-56.826	-11.6605	-nan	-56.7743	-0.0824751	0
-53.9934	-nan	-22.4402	-nan	-27.9636	-54.0927	-6.94575	-47.7993	-56.7836	-38.4387	-56.7836	-17.0915	-12.5768	-36.2047	-22.4014	-23.8206	-nan	1	-56.826	-5.69619	-nan	-56.7742	-nan	0
-53.9858	-nan	-23.0884	-nan	-32.0146	-54.0818	-6.46887	-47.8013	-56.7836	-38.3522	-56.7836	-26.2599	-27.3188	-32.6823	-22.7212	-24.4478	-nan	1	-56.826	-6.90223	-nan	-56.7741	0	0
-53.7807	-nan	-28.1175	-nan	-39.7956	-53.8725	-5.74335	-46.6989	-56.742	-37.2388	-56.7421	-12.0214	-7.85494	-40.7551	-78.607	-24.6153	-nan	1	-56.7939	-1.2402	-nan	-56.734	-0.0814142	0
-53.8051	-59.484	-27.6321	-nan	-38.2565	-53.8958	-6.14081	-46.7016	-56.742	-37.3865	-56.7421	-18.9483	-6.94721	-39.9641	-43.0004	-22.8384	-nan	-59.484	-56.7939	-50.5505	-60.2195	-56.7339	0	0
-53.5185	-nan	-18.6916	-nan	-14.619	-53.6484	-4.05945	-45.5777	-56.6957	-35.9945	-56.6961	-178.237	-121.844	-209.049	-294.863	-23.7037	-nan	1	-56.7572	-36.0131	-nan	-56.6906	-0.0815328	0
-53.5414	-nan	-19.1519	-nan	-32.6172	-53.6488	-4.49893	-45.4955	-56.692	-36.0361	-56.6924	-18.2473	-4.67953	-32.9795	-25.7249	-20.828	-nan	1	-56.7545	-8.82045	-nan	-56.6865	-0.0795792	0
-52.9003	-nan	-29.0535	-nan	-34.0485	-53.0034	-3.49061	-41.773	-56.4747	-32.9455	-56.477	-13.0211	-5.14802	-36.1629	-41.1184	-22.6004	-nan	1	-56.5819	-0.891931	-nan	-56.4962	-0.0746219	0
-52.6699	-nan	-28.7861	-nan	-27.8057	-52.7796	-2.82467	-40.5756	-56.3991	-31.8711	-56.4024	-47.7468	-21.6807	-81.4142	-95.994	-20.07	-nan	1	-56.5213	-7.88991	-9.84601	-56.4355	-0.0732261	0
-52.6955	-75.308	-29.5283	-nan	-36.7491	-52.8021	-4.43487	-40.4328	-56.3887	-32.1338	-56.3922	-12.9274	-4.40924	-39.2373	-28.9222	-19.9372	-nan	-75.1824	-56.513	-68.424	-14.2836	-56.4265	-0.073201	0
-52.5887	-106.538	-34.0955	-nan	-86.6996	-52.6784	-5.08999	-39.617	-56.3292	-31.6647	-56.3336	-10.5877	-5.86114	-659.014	-36.2918	-18.3984	-nan	-106.367	-56.4654	-98.9909	-26.1713	-56.3802	-0.0718627	0
-52.5368	-68.0644	-35.0178	-nan	-67.9282	-52.6239	-5.26012	-39.2913	-56.3039	-31.4604	-56.3087	-8.54813	-5.77408	-734.144	-34.499	-21.7596	-nan	-67.9515	-56.4452	-64.8921	-23.0991	-56.3596	-0.0714558	0
-52.5444	-60.936	-35.0072	-nan	-56.3443	-52.6315	-5.33935	-39.3092	-56.3038	-31.519	-56.3087	-8.74735	-8.74735	-345.375	-nan	-21.865	-nan	-60.936	-56.4451	-58.0595	-24.5946	-56.3583	0	0
-52.5252	-53.4457	-34.3824	-nan	-47.2127	-52.6123	-6.4176	-39.0621	-56.283	-31.5627	-56.2883	-42.3311	-6.91457	-269.024	-53.2013	-20.8179	-nan	-53.3646	-56.4285	-51.6604	-23.6456	-56.3415	-0.0721312	0
-52.3851	-nan	-34.958	-nan	-40.3232	-52.4721	-6.28421	-38.3358	-56.2216	-30.9811	-56.228	-30.033	-7.35525	-159.738	-64.7421	-22.5402	-nan	1	-56.4283	-2.22409	-18.7275	-56.2965	-2.10981e-06	0
-52.4109	-nan	-34.958	-nan	-44.4914	-52.4981	-6.98814	-38.3578	-56.2215	-31.1824	-56.228	-7.17124	-7.11321	-46.3114	-nan	-22.2576	-nan	-53.558	-56.4281	-51.7675	-31.1284	-56.2951	0	0
-52.3029	-75.2573	-36.9276	-nan	-58.6752	-52.3834	-7.17426	-37.7656	-56.167	-30.754	-56.1747	-7.9695	-7.9695	-293.076	-nan	-nan	-nan	-75.1363	-56.4277	-73.4463	-29.8946	-56.2572	0	0
